mouth_open_ratio,mouth_width_ratio,left_eye_open_ratio,right_eye_open_ratio,eyebrow_raise_left,eyebrow_raise_right,head_yaw,head_pitch,head_roll,face_width,face_height,label
0.0035594224464148283,0.32904770970344543,0.6187565922737122,0.5872058272361755,0.1217951774597168,0.13508416712284088,-0.15609249472618103,0.2557923197746277,-4.046844959259033,0.21478693187236786,0.46306324005126953,0
0.00432737497612834,0.34029698371887207,0.6250364780426025,0.5979443192481995,0.12269937247037888,0.1365010142326355,-0.14142094552516937,0.25819653272628784,-4.0182108879089355,0.21479971706867218,0.4635176360607147,0
0.006794704124331474,0.33216944336891174,0.6240693926811218,0.5426563024520874,0.1234700158238411,0.13768425583839417,-0.13692501187324524,0.25964272022247314,-4.464785575866699,0.21612857282161713,0.45868465304374695,0
0.004484089091420174,0.334178626537323,0.5778265595436096,0.5492127537727356,0.1263190060853958,0.1419837921857834,-0.11257883161306381,0.2557150721549988,-4.292210578918457,0.21705836057662964,0.4565439522266388,0
0.0034951025154441595,0.32759952545166016,0.5762608051300049,0.5589846968650818,0.12388380616903305,0.13425160944461823,-0.07756803929805756,0.2557096481323242,-4.463189125061035,0.2203410565853119,0.4554799199104309,0
0.004148001782596111,0.3323467969894409,0.6129119396209717,0.5239352583885193,0.12568239867687225,0.13771672546863556,-0.06195124238729477,0.25500965118408203,-4.365962505340576,0.22073817253112793,0.45317918062210083,0
0.0006057716091163456,0.3277433216571808,0.5950486660003662,0.5456133484840393,0.12842990458011627,0.13243573904037476,-0.043555546551942825,0.25699469447135925,-4.75703763961792,0.22088611125946045,0.4535256624221802,0
0.004417138174176216,0.3294306993484497,0.6231027841567993,0.5626082420349121,0.12859463691711426,0.1341734528541565,-0.026025285944342613,0.25860750675201416,-2.9212698936462402,0.22049583494663239,0.4536837339401245,0
0.00352573674172163,0.3260623812675476,0.5606575012207031,0.5655580163002014,0.12696188688278198,0.13972590863704681,-0.012448571622371674,0.25830912590026855,-2.376026153564453,0.22179780900478363,0.45628684759140015,0
0.004154375288635492,0.3278875946998596,0.5400382280349731,0.557194173336029,0.127414271235466,0.14131781458854675,0.0011404013494029641,0.2540762722492218,-1.6796271800994873,0.2205640971660614,0.4575722813606262,0
